version,sha256,path,os_name,os_arch
3.10.13,d17e6a47bf4cd3b5339ee74c65d56067118097568341fd6299f9ad377dabb4e5,pythons/3.10.13/ubuntu-22-04-x86_64-d17e6a47bf4cd3b5339ee74c65d56067118097568341fd6299f9ad377dabb4e5.tar,ubuntu 22.04,x86_64
3.10.13,b1f8982520ef347a172bfa64c2c70cb26de2a023e97fe529f1bcf039de542448,pythons/3.10.13/ubuntu-24-04-x86_64-b1f8982520ef347a172bfa64c2c70cb26de2a023e97fe529f1bcf039de542448.tar,ubuntu 24.04,x86_64
3.10.14,797e9981326c82f3e1f5d0fcb922ad67329e15388076a3fba5f69d6b222a0301,pythons/3.10.14/ubuntu-22-04-x86_64-797e9981326c82f3e1f5d0fcb922ad67329e15388076a3fba5f69d6b222a0301.tar,ubuntu 22.04,x86_64
3.10.14,4c571d11746fe76eeea4e7e641b539a1debec1140735779ab030854a273a731f,pythons/3.10.14/ubuntu-24-04-x86_64-4c571d11746fe76eeea4e7e641b539a1debec1140735779ab030854a273a731f.tar,ubuntu 24.04,x86_64
3.10.15,c9c7d806f05ded8f7a3acc25d0207db74dc403b42deb3e63a8e63a01a0e91004,pythons/3.10.15/ubuntu-22-04-x86_64-c9c7d806f05ded8f7a3acc25d0207db74dc403b42deb3e63a8e63a01a0e91004.tar,ubuntu 22.04,x86_64
3.10.15,c7913afe6f6eadc8f44c928f9c086ca6398d1f3e6f10e70241135c761d56ff8c,pythons/3.10.15/ubuntu-24-04-x86_64-c7913afe6f6eadc8f44c928f9c086ca6398d1f3e6f10e70241135c761d56ff8c.tar,ubuntu 24.04,x86_64
3.10.16,06becfed54f7e8ddb9cb03afbc520351d8deaa6fa195dc01a355e80e6711e46b,pythons/3.10.16/ubuntu-22-04-x86_64-06becfed54f7e8ddb9cb03afbc520351d8deaa6fa195dc01a355e80e6711e46b.tar,ubuntu 22.04,x86_64
3.10.16,b021de88d29a046748324402b9248bdba3f2ec274c1023bc1916a30ece75c622,pythons/3.10.16/ubuntu-24-04-x86_64-b021de88d29a046748324402b9248bdba3f2ec274c1023bc1916a30ece75c622.tar,ubuntu 24.04,x86_64
3.10.17,c822f73c155f07aded2c21f0a30242e5e4ea2d98f83a7588a1f9b16dbd99928a,pythons/3.10.17/ubuntu-22-04-x86_64-c822f73c155f07aded2c21f0a30242e5e4ea2d98f83a7588a1f9b16dbd99928a.tar,ubuntu 22.04,x86_64
3.10.17,f6d1ab9f28336c8fb6e5737b1ca22e98c98cd3017d56c3bd59fd8d390c8617c2,pythons/3.10.17/ubuntu-24-04-x86_64-f6d1ab9f28336c8fb6e5737b1ca22e98c98cd3017d56c3bd59fd8d390c8617c2.tar,ubuntu 24.04,x86_64
3.10.18,ee603df76928f3f5476576fea593fc925bdc89d99bd1962316512d7dce2d903b,pythons/3.10.18/ubuntu-22-04-x86_64-ee603df76928f3f5476576fea593fc925bdc89d99bd1962316512d7dce2d903b.tar,ubuntu 22.04,x86_64
3.10.18,4eedc558211657ab37b63e0933210cd3b1611ce3102f6e8a1253a348973fe41f,pythons/3.10.18/ubuntu-24-04-x86_64-4eedc558211657ab37b63e0933210cd3b1611ce3102f6e8a1253a348973fe41f.tar,ubuntu 24.04,x86_64
3.11.0,b4676357cfc8c1f7020f71316aa9ffa9dbbcc76c2f8b58bd90c07678a59f140f,pythons/3.11.0/ubuntu-22-04-x86_64-b4676357cfc8c1f7020f71316aa9ffa9dbbcc76c2f8b58bd90c07678a59f140f.tar,ubuntu 22.04,x86_64
3.11.0,05abaef97d885d2f873cb489e6509f99f0e7321e93ba5b4ae572a47b58cac2f7,pythons/3.11.0/ubuntu-24-04-x86_64-05abaef97d885d2f873cb489e6509f99f0e7321e93ba5b4ae572a47b58cac2f7.tar,ubuntu 24.04,x86_64
3.11.1,d06b2329a73c3b4b25d0148287a44e3474ee529447fd23642db68a2885e23d4f,pythons/3.11.1/ubuntu-22-04-x86_64-d06b2329a73c3b4b25d0148287a44e3474ee529447fd23642db68a2885e23d4f.tar,ubuntu 22.04,x86_64
3.11.1,ad0d03c2d3f6b73605f8f029a763ae51109478118f22c2181f009caddbdacc16,pythons/3.11.1/ubuntu-24-04-x86_64-ad0d03c2d3f6b73605f8f029a763ae51109478118f22c2181f009caddbdacc16.tar,ubuntu 24.04,x86_64
3.11.2,49d47c3c25faa2b32f37d6d85385295e45354494535ce6c164eeeb4539963a90,pythons/3.11.2/ubuntu-22-04-x86_64-49d47c3c25faa2b32f37d6d85385295e45354494535ce6c164eeeb4539963a90.tar,ubuntu 22.04,x86_64
3.11.2,9509de464eaec7459a029b37cf99fab8a5092c529d54bb0fb028a4af915ca0e6,pythons/3.11.2/ubuntu-24-04-x86_64-9509de464eaec7459a029b37cf99fab8a5092c529d54bb0fb028a4af915ca0e6.tar,ubuntu 24.04,x86_64
3.11.3,60d4ebd934719e1819f24f57359293314fa9c327423c10ab57ea36f93e49690e,pythons/3.11.3/ubuntu-22-04-x86_64-60d4ebd934719e1819f24f57359293314fa9c327423c10ab57ea36f93e49690e.tar,ubuntu 22.04,x86_64
3.11.3,4365aec23a6bf31a650ed0a9cc9e8c26c2b18f30cd2bd64e54f4ef94d82c5bf2,pythons/3.11.3/ubuntu-24-04-x86_64-4365aec23a6bf31a650ed0a9cc9e8c26c2b18f30cd2bd64e54f4ef94d82c5bf2.tar,ubuntu 24.04,x86_64
3.11.4,0047b81ce589cf306afaff3b218ba17d4639b3923d9a55cae8afe4236cc7e87f,pythons/3.11.4/ubuntu-22-04-x86_64-0047b81ce589cf306afaff3b218ba17d4639b3923d9a55cae8afe4236cc7e87f.tar,ubuntu 22.04,x86_64
3.11.4,f97c04afd7251a21a649671bcdc5c0788a8b60ebe2492df93af3cd6243b8077f,pythons/3.11.4/ubuntu-24-04-x86_64-f97c04afd7251a21a649671bcdc5c0788a8b60ebe2492df93af3cd6243b8077f.tar,ubuntu 24.04,x86_64
3.11.5,3b4bffc3b473f11a2783c452f5a9e0e442d9e196dce5244b594503e0b3a67b44,pythons/3.11.5/ubuntu-22-04-x86_64-3b4bffc3b473f11a2783c452f5a9e0e442d9e196dce5244b594503e0b3a67b44.tar,ubuntu 22.04,x86_64
3.11.5,c6f0804b94fc81a49384b754ae87a3e6d096fe1977ca3e46ae4c18845d175c64,pythons/3.11.5/ubuntu-24-04-x86_64-c6f0804b94fc81a49384b754ae87a3e6d096fe1977ca3e46ae4c18845d175c64.tar,ubuntu 24.04,x86_64
3.11.6,cf8c3d0455d905f93a8016c5301660de992bc262d8370a32d8a106da76b5039c,pythons/3.11.6/ubuntu-22-04-x86_64-cf8c3d0455d905f93a8016c5301660de992bc262d8370a32d8a106da76b5039c.tar,ubuntu 22.04,x86_64
3.11.6,5cc53866b2991a2a90eb57da50f20c2b03bea2167d32cb06a33bd640663d335a,pythons/3.11.6/ubuntu-24-04-x86_64-5cc53866b2991a2a90eb57da50f20c2b03bea2167d32cb06a33bd640663d335a.tar,ubuntu 24.04,x86_64
3.11.7,7fd920077cfa7043b2dbe790e342b257283b5bc8ab32f61004ad93460158b994,pythons/3.11.7/ubuntu-22-04-x86_64-7fd920077cfa7043b2dbe790e342b257283b5bc8ab32f61004ad93460158b994.tar,ubuntu 22.04,x86_64
3.11.7,e9b2538227c2eb18eeb1914327f9ee4aa1305b31225691e32ad45c73eb74354c,pythons/3.11.7/ubuntu-24-04-x86_64-e9b2538227c2eb18eeb1914327f9ee4aa1305b31225691e32ad45c73eb74354c.tar,ubuntu 24.04,x86_64
3.11.8,e2b3c727f23d5540aa33ef6e23e2251dd0c0aa5305f8e7adb242ca750137df79,pythons/3.11.8/ubuntu-22-04-x86_64-e2b3c727f23d5540aa33ef6e23e2251dd0c0aa5305f8e7adb242ca750137df79.tar,ubuntu 22.04,x86_64
3.11.8,b94a1c14adf6278f02c5d299dc6960a7dd49bbcb38ef052790a76273629c0aa9,pythons/3.11.8/ubuntu-24-04-x86_64-b94a1c14adf6278f02c5d299dc6960a7dd49bbcb38ef052790a76273629c0aa9.tar,ubuntu 24.04,x86_64
3.11.9,5a82e653aff3642e3e82670c584c12cb08d1c3dfa9904041bc7922a58f74c532,pythons/3.11.9/ubuntu-22-04-x86_64-5a82e653aff3642e3e82670c584c12cb08d1c3dfa9904041bc7922a58f74c532.tar,ubuntu 22.04,x86_64
3.11.9,07e25a080ca8b0e73319c04286ac65ef1bf8920052fb89fab49f4b834f290151,pythons/3.11.9/ubuntu-24-04-x86_64-07e25a080ca8b0e73319c04286ac65ef1bf8920052fb89fab49f4b834f290151.tar,ubuntu 24.04,x86_64
3.11.10,09b603e180429500a667e8142d31c189fb78b634455534c1ffd56bb16da7e955,pythons/3.11.10/ubuntu-22-04-x86_64-09b603e180429500a667e8142d31c189fb78b634455534c1ffd56bb16da7e955.tar,ubuntu 22.04,x86_64
3.11.10,909c1daae817bfe4fccf8d63093ea4ed820f6cf3103466ef95570defb2d1a88c,pythons/3.11.10/ubuntu-24-04-x86_64-909c1daae817bfe4fccf8d63093ea4ed820f6cf3103466ef95570defb2d1a88c.tar,ubuntu 24.04,x86_64
3.11.11,d26fa4e75f1c51dd54902b059480cff2a7d6758ccae35823a32bab797bb3946b,pythons/3.11.11/ubuntu-22-04-x86_64-d26fa4e75f1c51dd54902b059480cff2a7d6758ccae35823a32bab797bb3946b.tar,ubuntu 22.04,x86_64
3.11.11,0295559792780778d6e2e7c590025ab44f5fc339f7c579e1fda0713b4fc95158,pythons/3.11.11/ubuntu-24-04-x86_64-0295559792780778d6e2e7c590025ab44f5fc339f7c579e1fda0713b4fc95158.tar,ubuntu 24.04,x86_64
3.11.12,eac6154fd9c2bdd28337bf7a05406ee18d143837ed49a9115e9deaca91ea11f0,pythons/3.11.12/ubuntu-22-04-x86_64-eac6154fd9c2bdd28337bf7a05406ee18d143837ed49a9115e9deaca91ea11f0.tar,ubuntu 22.04,x86_64
3.11.12,d6c7a16c9dd415cababb9853f9507de9621cf1459859a8d649bbe288f1873e80,pythons/3.11.12/ubuntu-24-04-x86_64-d6c7a16c9dd415cababb9853f9507de9621cf1459859a8d649bbe288f1873e80.tar,ubuntu 24.04,x86_64
3.11.13,7e1c0db42637456c165dddaab281650d76d2529f440721427b97f7ab5e4289cf,pythons/3.11.13/ubuntu-22-04-x86_64-7e1c0db42637456c165dddaab281650d76d2529f440721427b97f7ab5e4289cf.tar,ubuntu 22.04,x86_64
3.11.13,cef0307441d107592376073141f95343f733cfa832c80655d26f125b4f68bd86,pythons/3.11.13/ubuntu-24-04-x86_64-cef0307441d107592376073141f95343f733cfa832c80655d26f125b4f68bd86.tar,ubuntu 24.04,x86_64
3.12.0,77b89e7c4a8ab69b9d08e8dbdd544d96ae5bbdeeb5b042942dea428e17ac8205,pythons/3.12.0/ubuntu-22-04-x86_64-77b89e7c4a8ab69b9d08e8dbdd544d96ae5bbdeeb5b042942dea428e17ac8205.tar,ubuntu 22.04,x86_64
3.12.0,c0986caa08e4ede8dfd0425ef529c1f498ced792b09fa0006b16d42d73b35f67,pythons/3.12.0/ubuntu-24-04-x86_64-c0986caa08e4ede8dfd0425ef529c1f498ced792b09fa0006b16d42d73b35f67.tar,ubuntu 24.04,x86_64
3.12.1,e8036952c16dbc07996bfaee6b7708f7cab58da1320b263e3eef099732c57fc4,pythons/3.12.1/ubuntu-22-04-x86_64-e8036952c16dbc07996bfaee6b7708f7cab58da1320b263e3eef099732c57fc4.tar,ubuntu 22.04,x86_64
3.12.1,f8df2f7ddfd10c4e9f14be1b4fb1fe60521d7a9f996da343862c7e1cb6b6be7c,pythons/3.12.1/ubuntu-24-04-x86_64-f8df2f7ddfd10c4e9f14be1b4fb1fe60521d7a9f996da343862c7e1cb6b6be7c.tar,ubuntu 24.04,x86_64
3.12.2,4b9e29306e34e2b95df71fb1c9ef303cedac6588b4dbf91eb495534cf6817252,pythons/3.12.2/ubuntu-22-04-x86_64-4b9e29306e34e2b95df71fb1c9ef303cedac6588b4dbf91eb495534cf6817252.tar,ubuntu 22.04,x86_64
3.12.2,2fc88ecd4b2017238787f856ae638f3b9806f2af2d85954b17b9241166a4ae55,pythons/3.12.2/ubuntu-24-04-x86_64-2fc88ecd4b2017238787f856ae638f3b9806f2af2d85954b17b9241166a4ae55.tar,ubuntu 24.04,x86_64
3.12.3,cc950ceb5904ebd90ddd169721b44840a5ea87df405a136bb37236f92eaa433f,pythons/3.12.3/ubuntu-22-04-x86_64-cc950ceb5904ebd90ddd169721b44840a5ea87df405a136bb37236f92eaa433f.tar,ubuntu 22.04,x86_64
3.12.3,7b4f88b5e39f8bf0a134f855ca83e6f2c966075256076cdabbc7c478458454af,pythons/3.12.3/ubuntu-24-04-x86_64-7b4f88b5e39f8bf0a134f855ca83e6f2c966075256076cdabbc7c478458454af.tar,ubuntu 24.04,x86_64
3.12.4,174ec7e81a16ab672d214d6b1faab441c34c68a0ee9a2950df945aa93bc36690,pythons/3.12.4/ubuntu-22-04-x86_64-174ec7e81a16ab672d214d6b1faab441c34c68a0ee9a2950df945aa93bc36690.tar,ubuntu 22.04,x86_64
3.12.4,ce75f41e29a7d063c6321993fd3047c820ea0c8b36b3312885e57e0367c89451,pythons/3.12.4/ubuntu-24-04-x86_64-ce75f41e29a7d063c6321993fd3047c820ea0c8b36b3312885e57e0367c89451.tar,ubuntu 24.04,x86_64
3.12.5,4f80ad163c063de638415dff52b88d74115d26f6d06eaa4b2e9311d0ad4d1967,pythons/3.12.5/ubuntu-22-04-x86_64-4f80ad163c063de638415dff52b88d74115d26f6d06eaa4b2e9311d0ad4d1967.tar,ubuntu 22.04,x86_64
3.12.5,9124399e4fce5000f614695581cb7bf735af53d6f5098b7cb343542b80e2718e,pythons/3.12.5/ubuntu-24-04-x86_64-9124399e4fce5000f614695581cb7bf735af53d6f5098b7cb343542b80e2718e.tar,ubuntu 24.04,x86_64
3.12.6,293171900c50434de509d8c881448ddf4237a15c72d9ac929412a404a2ad7faa,pythons/3.12.6/ubuntu-22-04-x86_64-293171900c50434de509d8c881448ddf4237a15c72d9ac929412a404a2ad7faa.tar,ubuntu 22.04,x86_64
3.12.6,d77b5b40f3e8def50dd3babdeb137ac6ad3c95329c0f9ff27aa9cc2047520f55,pythons/3.12.6/ubuntu-24-04-x86_64-d77b5b40f3e8def50dd3babdeb137ac6ad3c95329c0f9ff27aa9cc2047520f55.tar,ubuntu 24.04,x86_64
3.12.7,cd934d414bf755ae006bba4e17aac59390450f76aabce1eee0062a76e0195ef4,pythons/3.12.7/ubuntu-22-04-x86_64-cd934d414bf755ae006bba4e17aac59390450f76aabce1eee0062a76e0195ef4.tar,ubuntu 22.04,x86_64
3.12.7,506c9d1caa0f4a349fdddaea2acba6756b04e71d83ae8cb897402d0297329f46,pythons/3.12.7/ubuntu-24-04-x86_64-506c9d1caa0f4a349fdddaea2acba6756b04e71d83ae8cb897402d0297329f46.tar,ubuntu 24.04,x86_64
3.12.8,1f8b591bb8444255d64cebe917dd64e033d3c3e37a98f1add5b766b6e9b5a5a3,pythons/3.12.8/ubuntu-22-04-x86_64-1f8b591bb8444255d64cebe917dd64e033d3c3e37a98f1add5b766b6e9b5a5a3.tar,ubuntu 22.04,x86_64
3.12.8,219f2533c2bd6093480f72ac10324f8581d7974e3a560f7569b9253e8c80cdf3,pythons/3.12.8/ubuntu-24-04-x86_64-219f2533c2bd6093480f72ac10324f8581d7974e3a560f7569b9253e8c80cdf3.tar,ubuntu 24.04,x86_64
3.12.9,8b35654aba636dd02696b7bfddf0bbf413fed33420ceb0758b8b966449b9dfd9,pythons/3.12.9/ubuntu-22-04-x86_64-8b35654aba636dd02696b7bfddf0bbf413fed33420ceb0758b8b966449b9dfd9.tar,ubuntu 22.04,x86_64
3.12.9,7dc6496aa64daed8a276c142b2693c3a002ec154ae604c7e2bba35754f473804,pythons/3.12.9/ubuntu-24-04-x86_64-7dc6496aa64daed8a276c142b2693c3a002ec154ae604c7e2bba35754f473804.tar,ubuntu 24.04,x86_64
3.12.10,8d3ee96913fd7e23d82a4d267c5207abe8ddfd2da04b57ab8c4bc3930d91f78e,pythons/3.12.10/ubuntu-22-04-x86_64-8d3ee96913fd7e23d82a4d267c5207abe8ddfd2da04b57ab8c4bc3930d91f78e.tar,ubuntu 22.04,x86_64
3.12.10,ec47af41c07993e2e6225d9aac2f8c5e3c106882b355a27ec2ef3a697196990a,pythons/3.12.10/ubuntu-24-04-x86_64-ec47af41c07993e2e6225d9aac2f8c5e3c106882b355a27ec2ef3a697196990a.tar,ubuntu 24.04,x86_64
3.12.11,6c9542d105716de6aa886e946fce081063d803c4de40ad02d89b47df69094de2,pythons/3.12.11/ubuntu-22-04-x86_64-6c9542d105716de6aa886e946fce081063d803c4de40ad02d89b47df69094de2.tar,ubuntu 22.04,x86_64
3.12.11,d729ca24c9bb7607a9f5c896ea8a5296580b8490ccc646df4eb2246d6a7d3a49,pythons/3.12.11/ubuntu-24-04-x86_64-d729ca24c9bb7607a9f5c896ea8a5296580b8490ccc646df4eb2246d6a7d3a49.tar,ubuntu 24.04,x86_64
3.13.0,8231f8efa5be4f152d4622cefd54c8656969151ac8b2671c1229821e72363571,pythons/3.13.0/ubuntu-22-04-x86_64-8231f8efa5be4f152d4622cefd54c8656969151ac8b2671c1229821e72363571.tar,ubuntu 22.04,x86_64
3.13.0,68d91ff45eee6560f744b9ab5f57529e36208f00229a66d3a0fe1ad58b93091c,pythons/3.13.0/ubuntu-24-04-x86_64-68d91ff45eee6560f744b9ab5f57529e36208f00229a66d3a0fe1ad58b93091c.tar,ubuntu 24.04,x86_64
3.13.1,ee9c11df01accbd1abb44b0d872d64cb7fdd16830e255502799910a428b1d2f4,pythons/3.13.1/ubuntu-22-04-x86_64-ee9c11df01accbd1abb44b0d872d64cb7fdd16830e255502799910a428b1d2f4.tar,ubuntu 22.04,x86_64
3.13.1,08c35f26223f7c862eb02f9cece3ac5a8df19d945284ef59605bfa4b77e59246,pythons/3.13.1/ubuntu-24-04-x86_64-08c35f26223f7c862eb02f9cece3ac5a8df19d945284ef59605bfa4b77e59246.tar,ubuntu 24.04,x86_64
3.13.2,17d0f24dd2d47515008718b462c0aaa8f3ddd254f05ddd4738453c6b2138d0f5,pythons/3.13.2/ubuntu-22-04-x86_64-17d0f24dd2d47515008718b462c0aaa8f3ddd254f05ddd4738453c6b2138d0f5.tar,ubuntu 22.04,x86_64
3.13.2,093806eed2460239e064f22ac424bef625ba517f790f8dd9850b7970b765395a,pythons/3.13.2/ubuntu-24-04-x86_64-093806eed2460239e064f22ac424bef625ba517f790f8dd9850b7970b765395a.tar,ubuntu 24.04,x86_64
3.13.3,2c845097e7a967f80b37e49568b4fafb5834b51b241452f2c7d57b914920b419,pythons/3.13.3/ubuntu-22-04-x86_64-2c845097e7a967f80b37e49568b4fafb5834b51b241452f2c7d57b914920b419.tar,ubuntu 22.04,x86_64
3.13.3,10dc4e448b565cf8fdf1c29ff1dfb3f2738bf5f736c33d62c6b28aa49b53c74b,pythons/3.13.3/ubuntu-24-04-x86_64-10dc4e448b565cf8fdf1c29ff1dfb3f2738bf5f736c33d62c6b28aa49b53c74b.tar,ubuntu 24.04,x86_64
3.13.4,7e681c32a8b9976e4d0a79b34a846c1b97df314cc945317bd8e6f73ba1dabc94,pythons/3.13.4/ubuntu-22-04-x86_64-7e681c32a8b9976e4d0a79b34a846c1b97df314cc945317bd8e6f73ba1dabc94.tar,ubuntu 22.04,x86_64
3.13.4,b6337acca8df048fe7d04fffb0e742d1d667dda03b2c39fb5baaba428039e4a8,pythons/3.13.4/ubuntu-24-04-x86_64-b6337acca8df048fe7d04fffb0e742d1d667dda03b2c39fb5baaba428039e4a8.tar,ubuntu 24.04,x86_64
